%time,field.pose_stamped.header.seq,field.pose_stamped.header.stamp,field.pose_stamped.header.frame_id,field.pose_stamped.pose.position.x,field.pose_stamped.pose.position.y,field.pose_stamped.pose.position.z,field.pose_stamped.pose.orientation.x,field.pose_stamped.pose.orientation.y,field.pose_stamped.pose.orientation.z,field.pose_stamped.pose.orientation.w,field.anchor_array.layout.data_offset,field.anchor_array.data0,field.anchor_array.data1,field.anchor_array.data2,field.anchor_array.data3
1733053267924729208,49285,1733053267924483060,map,1.3655247504053238,-4.202634823689016,1.1810503996904147,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268025035918,49286,1733053268024630308,map,1.401494356342538,-4.215532899559662,1.306350794635903,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268124960185,49287,1733053268124544620,map,1.5806649900791245,-4.217781670711153,1.249989388063894,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268225299841,49288,1733053268224634408,map,1.7474305220517616,-4.20728128680824,1.1663389806028346,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268326470270,49289,1733053268326170682,map,1.9150727631037903,-4.186205922008767,1.0404058383423533,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268425204977,49290,1733053268424973011,map,2.0037281937531666,-4.189359185706363,1.0489988838899351,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268524893076,49291,1733053268524444341,map,2.058127845418045,-4.206199429503573,1.0586427216684227,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268624942513,49292,1733053268624507665,map,2.1018377684964054,-4.225021350712621,1.1009130943941674,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268724929548,49293,1733053268724630832,map,2.192491027781326,-4.216174077574833,1.0622345035488554,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268825114774,49294,1733053268824560642,map,2.3234312502103243,-4.203822623806839,1.0171812711223538,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053268925335809,49295,1733053268924918413,map,2.4907543754783914,-4.170628953374855,0.9298898366666614,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269025179633,49296,1733053269024784088,map,2.6041683774631874,-4.162684528269978,0.9121580902143046,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269125465537,49297,1733053269125032663,map,2.707019424178241,-4.163786082005974,0.9594146111573484,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269225045941,49298,1733053269224557399,map,2.7454560462960944,-4.207654020622125,1.0467145784706982,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269324868730,49299,1733053269324446439,map,2.8298815305504816,-4.236344422732563,1.094601435078209,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269425157425,49300,1733053269424724817,map,2.919022757071002,-4.25575610801211,1.0683737571195122,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269525094110,49301,1733053269524690151,map,3.055247644882872,-4.250028929089818,1.02275759126149,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269625226346,49302,1733053269624730348,map,3.167725282350299,-4.247645853471232,1.0103464084640756,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269726628218,49303,1733053269726310491,map,3.2692937536271063,-4.247711122217001,1.0323503240399445,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269826243451,49304,1733053269825921773,map,3.359235410604706,-4.24985411852652,1.0982238568814375,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053269924990023,49305,1733053269924704551,map,3.486398032323074,-4.252078403828415,1.1929570167982622,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270025651293,49306,1733053270025032758,map,3.6252076883377424,-4.248804013081783,1.252667625988439,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270125550721,49307,1733053270124993562,map,3.7434005659832748,-4.263752542047409,1.277424881512164,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270225420120,49308,1733053270224829196,map,3.8081386079394908,-4.303871243747826,1.2571440068454591,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270325064237,49309,1733053270324704170,map,3.8680770151950115,-4.345347597912819,1.2991728809537213,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270425587597,49310,1733053270425063371,map,3.9750946500570215,-4.348947396961327,1.368964040820011,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270525352109,49311,1733053270525132179,map,4.10852738101103,-4.331135823825104,1.4166286843804397,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270625401435,49312,1733053270624848842,map,4.260282914040402,-4.307685025700786,1.4322812748597717,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270725803221,49313,1733053270725297689,map,4.395378965905171,-4.306194562938888,1.4139395292329593,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270825963917,49314,1733053270825376033,map,4.530996046579244,-4.301551638592613,1.4434708890998633,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053270925486047,49315,1733053270925007104,map,4.663612913680773,-4.295732269478752,1.4259529297349527,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271027113831,49316,1733053271026492118,map,4.912346928873607,-4.1227264000294985,1.2655715556963973,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271126098371,49317,1733053271125519514,map,5.1375484534930065,-3.9835007345351494,1.2488513064496876,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271225894117,49318,1733053271225205898,map,5.3350358086278895,-3.8610656137787034,1.3226955860773923,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271325188883,49319,1733053271324831485,map,5.364047194349661,-3.976299092626211,1.2727536676391604,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271425323094,49320,1733053271425117254,map,5.364964244493929,-4.121316192557023,1.2255747368689105,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271525011345,49321,1733053271524679422,map,5.477962522318075,-4.0517906797738465,1.1616688611068795,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271626010929,49322,1733053271625718832,map,5.375708727997023,-4.275709297639145,0.942890756474645,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271725574338,49323,1733053271725126028,map,5.479320272789212,-4.224389607504725,0.9333942126928757,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271826020577,49324,1733053271825550079,map,5.763653140595833,-4.051622700847408,1.309534987132373,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053271925860898,49325,1733053271925470352,map,6.097897635710745,-3.7684445106277655,1.6369353755744702,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
1733053272025583114,49326,1733053272025116205,map,6.207763421545593,-3.887806151014743,1.7062128245877861,0.0,0.0,0.0,1.0,0,9.0,3.0,5.0,12.0
